p_company_name,p_venue_name,date,p_year,p_week_number,weekday,reservations
PALLAPIZZA,BILBAO,2024-12-04,2024,49,2,3
PALLAPIZZA,BURGOS,2024-12-04,2024,49,2,2
PALLAPIZZA,VITORIA,2024-12-04,2024,49,2,1
PALLAPIZZA,ZARAGOZA,2024-12-04,2024,49,2,3
PALLAPIZZA,PAMPLONA,2024-12-05,2024,49,3,3
PALLAPIZZA,BILBAO,2024-12-05,2024,49,3,4
PALLAPIZZA,BURGOS,2024-12-05,2024,49,3,9
PALLAPIZZA,VITORIA,2024-12-05,2024,49,3,10
PALLAPIZZA,ZARAGOZA,2024-12-05,2024,49,3,10
PALLAPIZZA,PAMPLONA,2024-12-06,2024,49,4,19
PALLAPIZZA,BILBAO,2024-12-06,2024,49,4,6
PALLAPIZZA,BURGOS,2024-12-06,2024,49,4,0
PALLAPIZZA,VITORIA,2024-12-06,2024,49,4,12
PALLAPIZZA,ZARAGOZA,2024-12-06,2024,49,4,13
PALLAPIZZA,PAMPLONA,2024-12-07,2024,49,5,19
PALLAPIZZA,BILBAO,2024-12-07,2024,49,5,2
PALLAPIZZA,BURGOS,2024-12-07,2024,49,5,15
PALLAPIZZA,VITORIA,2024-12-07,2024,49,5,17
PALLAPIZZA,ZARAGOZA,2024-12-07,2024,49,5,3
PALLAPIZZA,PAMPLONA,2024-12-08,2024,49,6,19
PALLAPIZZA,BILBAO,2024-12-08,2024,49,6,18
PALLAPIZZA,BURGOS,2024-12-08,2024,49,6,8
PALLAPIZZA,VITORIA,2024-12-08,2024,49,6,5
PALLAPIZZA,ZARAGOZA,2024-12-08,2024,49,6,16
PALLAPIZZA,PAMPLONA,2024-12-09,2024,50,0,7
PALLAPIZZA,BILBAO,2024-12-09,2024,50,0,6
PALLAPIZZA,BURGOS,2024-12-09,2024,50,0,8
PALLAPIZZA,VITORIA,2024-12-09,2024,50,0,8
PALLAPIZZA,ZARAGOZA,2024-12-09,2024,50,0,9
PALLAPIZZA,PAMPLONA,2024-12-10,2024,50,1,1
PALLAPIZZA,BILBAO,2024-12-10,2024,50,1,5
PALLAPIZZA,BURGOS,2024-12-10,2024,50,1,9
PALLAPIZZA,VITORIA,2024-12-10,2024,50,1,5
PALLAPIZZA,ZARAGOZA,2024-12-10,2024,50,1,5
PALLAPIZZA,PAMPLONA,2024-12-11,2024,50,2,1
PALLAPIZZA,BILBAO,2024-12-11,2024,50,2,5
PALLAPIZZA,BURGOS,2024-12-11,2024,50,2,2
PALLAPIZZA,VITORIA,2024-12-11,2024,50,2,0
PALLAPIZZA,ZARAGOZA,2024-12-11,2024,50,2,3
PALLAPIZZA,PAMPLONA,2024-12-12,2024,50,3,0
PALLAPIZZA,BILBAO,2024-12-12,2024,50,3,6
PALLAPIZZA,BURGOS,2024-12-12,2024,50,3,9
PALLAPIZZA,VITORIA,2024-12-12,2024,50,3,8
PALLAPIZZA,ZARAGOZA,2024-12-12,2024,50,3,5
PALLAPIZZA,PAMPLONA,2024-12-13,2024,50,4,7
PALLAPIZZA,BILBAO,2024-12-13,2024,50,4,10
PALLAPIZZA,BURGOS,2024-12-13,2024,50,4,1
PALLAPIZZA,VITORIA,2024-12-13,2024,50,4,18
PALLAPIZZA,ZARAGOZA,2024-12-13,2024,50,4,0
PALLAPIZZA,PAMPLONA,2024-12-14,2024,50,5,0
PALLAPIZZA,BILBAO,2024-12-14,2024,50,5,15
PALLAPIZZA,BURGOS,2024-12-14,2024,50,5,10
PALLAPIZZA,VITORIA,2024-12-14,2024,50,5,7
PALLAPIZZA,ZARAGOZA,2024-12-14,2024,50,5,11
PALLAPIZZA,PAMPLONA,2024-12-15,2024,50,6,5
PALLAPIZZA,BILBAO,2024-12-15,2024,50,6,5
PALLAPIZZA,BURGOS,2024-12-15,2024,50,6,7
PALLAPIZZA,VITORIA,2024-12-15,2024,50,6,16
PALLAPIZZA,ZARAGOZA,2024-12-15,2024,50,6,17
PALLAPIZZA,PAMPLONA,2024-12-16,2024,51,0,10
PALLAPIZZA,BILBAO,2024-12-16,2024,51,0,4
PALLAPIZZA,BURGOS,2024-12-16,2024,51,0,7
PALLAPIZZA,VITORIA,2024-12-16,2024,51,0,6
PALLAPIZZA,ZARAGOZA,2024-12-16,2024,51,0,10
PALLAPIZZA,PAMPLONA,2024-12-17,2024,51,1,0
PALLAPIZZA,BILBAO,2024-12-17,2024,51,1,8
PALLAPIZZA,BURGOS,2024-12-17,2024,51,1,9
PALLAPIZZA,VITORIA,2024-12-17,2024,51,1,5
PALLAPIZZA,ZARAGOZA,2024-12-17,2024,51,1,1
PALLAPIZZA,PAMPLONA,2024-12-18,2024,51,2,2
PALLAPIZZA,BILBAO,2024-12-18,2024,51,2,2
PALLAPIZZA,BURGOS,2024-12-18,2024,51,2,0
PALLAPIZZA,VITORIA,2024-12-18,2024,51,2,7
PALLAPIZZA,ZARAGOZA,2024-12-18,2024,51,2,6
PALLAPIZZA,PAMPLONA,2024-12-19,2024,51,3,3
PALLAPIZZA,BILBAO,2024-12-19,2024,51,3,2
PALLAPIZZA,BURGOS,2024-12-19,2024,51,3,4
PALLAPIZZA,VITORIA,2024-12-19,2024,51,3,8
PALLAPIZZA,ZARAGOZA,2024-12-19,2024,51,3,1
PALLAPIZZA,PAMPLONA,2024-12-20,2024,51,4,11
PALLAPIZZA,BILBAO,2024-12-20,2024,51,4,11
PALLAPIZZA,BURGOS,2024-12-20,2024,51,4,8
PALLAPIZZA,VITORIA,2024-12-20,2024,51,4,0
PALLAPIZZA,ZARAGOZA,2024-12-20,2024,51,4,18
PALLAPIZZA,PAMPLONA,2024-12-21,2024,51,5,4
PALLAPIZZA,BILBAO,2024-12-21,2024,51,5,7
PALLAPIZZA,BURGOS,2024-12-21,2024,51,5,11
PALLAPIZZA,VITORIA,2024-12-21,2024,51,5,2
PALLAPIZZA,ZARAGOZA,2024-12-21,2024,51,5,12
PALLAPIZZA,PAMPLONA,2024-12-22,2024,51,6,8
PALLAPIZZA,BILBAO,2024-12-22,2024,51,6,8
PALLAPIZZA,BURGOS,2024-12-22,2024,51,6,0
PALLAPIZZA,VITORIA,2024-12-22,2024,51,6,16
PALLAPIZZA,ZARAGOZA,2024-12-22,2024,51,6,18
PALLAPIZZA,PAMPLONA,2024-12-23,2024,52,0,7
PALLAPIZZA,BILBAO,2024-12-23,2024,52,0,1
PALLAPIZZA,BURGOS,2024-12-23,2024,52,0,2
PALLAPIZZA,VITORIA,2024-12-23,2024,52,0,0
PALLAPIZZA,ZARAGOZA,2024-12-23,2024,52,0,8
PALLAPIZZA,PAMPLONA,2024-12-24,2024,52,1,2
PALLAPIZZA,BILBAO,2024-12-24,2024,52,1,8
PALLAPIZZA,BURGOS,2024-12-24,2024,52,1,7
PALLAPIZZA,VITORIA,2024-12-24,2024,52,1,2
PALLAPIZZA,ZARAGOZA,2024-12-24,2024,52,1,9
PALLAPIZZA,PAMPLONA,2024-12-25,2024,52,2,2
PALLAPIZZA,BILBAO,2024-12-25,2024,52,2,5
PALLAPIZZA,BURGOS,2024-12-25,2024,52,2,0
PALLAPIZZA,VITORIA,2024-12-25,2024,52,2,3
PALLAPIZZA,ZARAGOZA,2024-12-25,2024,52,2,4
PALLAPIZZA,PAMPLONA,2024-12-26,2024,52,3,1
PALLAPIZZA,BILBAO,2024-12-26,2024,52,3,2
PALLAPIZZA,BURGOS,2024-12-26,2024,52,3,0
PALLAPIZZA,VITORIA,2024-12-26,2024,52,3,0
PALLAPIZZA,ZARAGOZA,2024-12-26,2024,52,3,4
PALLAPIZZA,PAMPLONA,2024-12-27,2024,52,4,19
PALLAPIZZA,BILBAO,2024-12-27,2024,52,4,10
PALLAPIZZA,BURGOS,2024-12-27,2024,52,4,15
PALLAPIZZA,VITORIA,2024-12-27,2024,52,4,0
PALLAPIZZA,ZARAGOZA,2024-12-27,2024,52,4,11
PALLAPIZZA,PAMPLONA,2024-12-28,2024,52,5,11
PALLAPIZZA,BILBAO,2024-12-28,2024,52,5,16
PALLAPIZZA,BURGOS,2024-12-28,2024,52,5,2
PALLAPIZZA,VITORIA,2024-12-28,2024,52,5,6
PALLAPIZZA,ZARAGOZA,2024-12-28,2024,52,5,18
PALLAPIZZA,PAMPLONA,2024-12-29,2024,52,6,19
PALLAPIZZA,BILBAO,2024-12-29,2024,52,6,15
PALLAPIZZA,BURGOS,2024-12-29,2024,52,6,8
PALLAPIZZA,VITORIA,2024-12-29,2024,52,6,0
PALLAPIZZA,ZARAGOZA,2024-12-29,2024,52,6,10
PALLAPIZZA,PAMPLONA,2024-12-30,2024,1,0,9
PALLAPIZZA,BILBAO,2024-12-30,2024,1,0,2
PALLAPIZZA,BURGOS,2024-12-30,2024,1,0,8
PALLAPIZZA,VITORIA,2024-12-30,2024,1,0,9
PALLAPIZZA,ZARAGOZA,2024-12-30,2024,1,0,3
PALLAPIZZA,PAMPLONA,2024-12-31,2024,1,1,9
PALLAPIZZA,BILBAO,2024-12-31,2024,1,1,4
PALLAPIZZA,BURGOS,2024-12-31,2024,1,1,10
PALLAPIZZA,VITORIA,2024-12-31,2024,1,1,1
PALLAPIZZA,ZARAGOZA,2024-12-31,2024,1,1,0
PALLAPIZZA,PAMPLONA,2025-01-01,2025,1,2,8
PALLAPIZZA,BILBAO,2025-01-01,2025,1,2,2
PALLAPIZZA,BURGOS,2025-01-01,2025,1,2,0
PALLAPIZZA,VITORIA,2025-01-01,2025,1,2,3
PALLAPIZZA,ZARAGOZA,2025-01-01,2025,1,2,0
PALLAPIZZA,PAMPLONA,2025-01-02,2025,1,3,2
PALLAPIZZA,BILBAO,2025-01-02,2025,1,3,0
PALLAPIZZA,BURGOS,2025-01-02,2025,1,3,6
PALLAPIZZA,VITORIA,2025-01-02,2025,1,3,0
PALLAPIZZA,ZARAGOZA,2025-01-02,2025,1,3,4
PALLAPIZZA,PAMPLONA,2025-01-03,2025,1,4,1
PALLAPIZZA,BILBAO,2025-01-03,2025,1,4,17
PALLAPIZZA,BURGOS,2025-01-03,2025,1,4,0
PALLAPIZZA,VITORIA,2025-01-03,2025,1,4,17
PALLAPIZZA,ZARAGOZA,2025-01-03,2025,1,4,8
PALLAPIZZA,PAMPLONA,2025-01-04,2025,1,5,9
PALLAPIZZA,BILBAO,2025-01-04,2025,1,5,18
PALLAPIZZA,BURGOS,2025-01-04,2025,1,5,5
PALLAPIZZA,VITORIA,2025-01-04,2025,1,5,16
PALLAPIZZA,ZARAGOZA,2025-01-04,2025,1,5,14
PALLAPIZZA,PAMPLONA,2025-01-05,2025,1,6,2
PALLAPIZZA,BILBAO,2025-01-05,2025,1,6,17
PALLAPIZZA,BURGOS,2025-01-05,2025,1,6,17
PALLAPIZZA,VITORIA,2025-01-05,2025,1,6,13
PALLAPIZZA,ZARAGOZA,2025-01-05,2025,1,6,13
PALLAPIZZA,PAMPLONA,2025-01-06,2025,2,0,4
PALLAPIZZA,BILBAO,2025-01-06,2025,2,0,2
PALLAPIZZA,BURGOS,2025-01-06,2025,2,0,6
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,4
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,0
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,0
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,7
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,7
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,1
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,5
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,7
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,9
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,8
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,1
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,3
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,5
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,7
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,2
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,3
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,0
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,8
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,10
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,5
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,4
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,4
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,10
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,8
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,20
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,20
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,6
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,13
PALLAPIZZA,BILBAO,2025-01-12,2025,2,6,17
PALLAPIZZA,BURGOS,2025-01-12,2025,2,6,18
PALLAPIZZA,VITORIA,2025-01-12,2025,2,6,19
PALLAPIZZA,ZARAGOZA,2025-01-12,2025,2,6,3
PALLAPIZZA,PAMPLONA,2025-01-13,2025,3,0,0
PALLAPIZZA,BILBAO,2025-01-13,2025,3,0,1
PALLAPIZZA,BURGOS,2025-01-13,2025,3,0,4
PALLAPIZZA,VITORIA,2025-01-13,2025,3,0,0
PALLAPIZZA,ZARAGOZA,2025-01-13,2025,3,0,4
PALLAPIZZA,PAMPLONA,2025-01-14,2025,3,1,0
PALLAPIZZA,BILBAO,2025-01-14,2025,3,1,8
PALLAPIZZA,BURGOS,2025-01-14,2025,3,1,10
PALLAPIZZA,VITORIA,2025-01-14,2025,3,1,0
PALLAPIZZA,ZARAGOZA,2025-01-14,2025,3,1,8
PALLAPIZZA,PAMPLONA,2025-01-15,2025,3,2,10
PALLAPIZZA,BILBAO,2025-01-15,2025,3,2,5
PALLAPIZZA,BURGOS,2025-01-15,2025,3,2,3
PALLAPIZZA,VITORIA,2025-01-15,2025,3,2,3
PALLAPIZZA,ZARAGOZA,2025-01-15,2025,3,2,2
PALLAPIZZA,PAMPLONA,2025-01-16,2025,3,3,9
PALLAPIZZA,BILBAO,2025-01-16,2025,3,3,9
PALLAPIZZA,BURGOS,2025-01-16,2025,3,3,6
PALLAPIZZA,VITORIA,2025-01-16,2025,3,3,8
PALLAPIZZA,ZARAGOZA,2025-01-16,2025,3,3,7
PALLAPIZZA,PAMPLONA,2025-01-17,2025,3,4,0
PALLAPIZZA,BILBAO,2025-01-17,2025,3,4,16
PALLAPIZZA,BURGOS,2025-01-17,2025,3,4,12
PALLAPIZZA,VITORIA,2025-01-17,2025,3,4,9
PALLAPIZZA,ZARAGOZA,2025-01-17,2025,3,4,17
PALLAPIZZA,PAMPLONA,2025-01-18,2025,3,5,10
PALLAPIZZA,BILBAO,2025-01-18,2025,3,5,16
PALLAPIZZA,BURGOS,2025-01-18,2025,3,5,1
PALLAPIZZA,VITORIA,2025-01-18,2025,3,5,2
PALLAPIZZA,ZARAGOZA,2025-01-18,2025,3,5,16
PALLAPIZZA,PAMPLONA,2025-01-19,2025,3,6,1
PALLAPIZZA,BILBAO,2025-01-19,2025,3,6,17
PALLAPIZZA,BURGOS,2025-01-19,2025,3,6,8
PALLAPIZZA,VITORIA,2025-01-19,2025,3,6,19
PALLAPIZZA,ZARAGOZA,2025-01-19,2025,3,6,11
PALLAPIZZA,PAMPLONA,2025-01-20,2025,4,0,3
PALLAPIZZA,BILBAO,2025-01-20,2025,4,0,1
PALLAPIZZA,BURGOS,2025-01-20,2025,4,0,3
PALLAPIZZA,VITORIA,2025-01-20,2025,4,0,5
PALLAPIZZA,ZARAGOZA,2025-01-20,2025,4,0,7
PALLAPIZZA,PAMPLONA,2025-01-21,2025,4,1,9
PALLAPIZZA,BILBAO,2025-01-21,2025,4,1,1
PALLAPIZZA,BURGOS,2025-01-21,2025,4,1,0
PALLAPIZZA,VITORIA,2025-01-21,2025,4,1,7
PALLAPIZZA,ZARAGOZA,2025-01-21,2025,4,1,1
PALLAPIZZA,PAMPLONA,2025-01-22,2025,4,2,4
PALLAPIZZA,BILBAO,2025-01-22,2025,4,2,6
PALLAPIZZA,BURGOS,2025-01-22,2025,4,2,9
PALLAPIZZA,VITORIA,2025-01-22,2025,4,2,4
PALLAPIZZA,ZARAGOZA,2025-01-22,2025,4,2,4
PALLAPIZZA,PAMPLONA,2025-01-23,2025,4,3,7
PALLAPIZZA,BILBAO,2025-01-23,2025,4,3,1
PALLAPIZZA,BURGOS,2025-01-23,2025,4,3,7
PALLAPIZZA,VITORIA,2025-01-23,2025,4,3,0
PALLAPIZZA,ZARAGOZA,2025-01-23,2025,4,3,3
PALLAPIZZA,PAMPLONA,2025-01-24,2025,4,4,10
PALLAPIZZA,BILBAO,2025-01-24,2025,4,4,17
PALLAPIZZA,BURGOS,2025-01-24,2025,4,4,16
PALLAPIZZA,VITORIA,2025-01-24,2025,4,4,18
PALLAPIZZA,ZARAGOZA,2025-01-24,2025,4,4,12
PALLAPIZZA,PAMPLONA,2025-01-25,2025,4,5,2
PALLAPIZZA,BILBAO,2025-01-25,2025,4,5,11
PALLAPIZZA,BURGOS,2025-01-25,2025,4,5,14
PALLAPIZZA,VITORIA,2025-01-25,2025,4,5,14
PALLAPIZZA,ZARAGOZA,2025-01-25,2025,4,5,7
PALLAPIZZA,PAMPLONA,2025-01-26,2025,4,6,13
PALLAPIZZA,BILBAO,2025-01-26,2025,4,6,7
PALLAPIZZA,BURGOS,2025-01-26,2025,4,6,16
PALLAPIZZA,VITORIA,2025-01-26,2025,4,6,19
PALLAPIZZA,ZARAGOZA,2025-01-26,2025,4,6,18
PALLAPIZZA,PAMPLONA,2025-01-27,2025,5,0,0
PALLAPIZZA,BILBAO,2025-01-27,2025,5,0,4
PALLAPIZZA,BURGOS,2025-01-27,2025,5,0,10
PALLAPIZZA,VITORIA,2025-01-27,2025,5,0,5
PALLAPIZZA,ZARAGOZA,2025-01-27,2025,5,0,9
PALLAPIZZA,PAMPLONA,2025-01-28,2025,5,1,8
PALLAPIZZA,BILBAO,2025-01-28,2025,5,1,2
PALLAPIZZA,BURGOS,2025-01-28,2025,5,1,4
PALLAPIZZA,VITORIA,2025-01-28,2025,5,1,8
PALLAPIZZA,ZARAGOZA,2025-01-28,2025,5,1,1
PALLAPIZZA,PAMPLONA,2025-01-29,2025,5,2,10
PALLAPIZZA,BILBAO,2025-01-29,2025,5,2,10
PALLAPIZZA,BURGOS,2025-01-29,2025,5,2,7
PALLAPIZZA,VITORIA,2025-01-29,2025,5,2,7
PALLAPIZZA,ZARAGOZA,2025-01-29,2025,5,2,4
PALLAPIZZA,PAMPLONA,2025-01-30,2025,5,3,7
PALLAPIZZA,BILBAO,2025-01-30,2025,5,3,9
PALLAPIZZA,BURGOS,2025-01-30,2025,5,3,2
PALLAPIZZA,VITORIA,2025-01-30,2025,5,3,0
PALLAPIZZA,ZARAGOZA,2025-01-30,2025,5,3,0
PALLAPIZZA,PAMPLONA,2025-01-31,2025,5,4,4
PALLAPIZZA,BILBAO,2025-01-31,2025,5,4,4
PALLAPIZZA,BURGOS,2025-01-31,2025,5,4,0
PALLAPIZZA,VITORIA,2025-01-31,2025,5,4,6
PALLAPIZZA,ZARAGOZA,2025-01-31,2025,5,4,11
PALLAPIZZA,PAMPLONA,2025-02-01,2025,5,5,6
PALLAPIZZA,BILBAO,2025-02-01,2025,5,5,3
PALLAPIZZA,BURGOS,2025-02-01,2025,5,5,4
PALLAPIZZA,VITORIA,2025-02-01,2025,5,5,19
PALLAPIZZA,ZARAGOZA,2025-02-01,2025,5,5,8
PALLAPIZZA,PAMPLONA,2025-02-02,2025,5,6,3
PALLAPIZZA,BILBAO,2025-02-02,2025,5,6,17
PALLAPIZZA,BURGOS,2025-02-02,2025,5,6,16
PALLAPIZZA,VITORIA,2025-02-02,2025,5,6,20
PALLAPIZZA,ZARAGOZA,2025-02-02,2025,5,6,13
PALLAPIZZA,PAMPLONA,2025-02-03,2025,6,0,4
PALLAPIZZA,BILBAO,2025-02-03,2025,6,0,1
PALLAPIZZA,BURGOS,2025-02-03,2025,6,0,10
PALLAPIZZA,VITORIA,2025-02-03,2025,6,0,10
PALLAPIZZA,ZARAGOZA,2025-02-03,2025,6,0,9
PALLAPIZZA,PAMPLONA,2025-02-04,2025,6,1,3
PALLAPIZZA,BILBAO,2025-02-04,2025,6,1,7
PALLAPIZZA,BURGOS,2025-02-04,2025,6,1,3
PALLAPIZZA,VITORIA,2025-02-04,2025,6,1,0
PALLAPIZZA,ZARAGOZA,2025-02-04,2025,6,1,9
PALLAPIZZA,PAMPLONA,2025-02-05,2025,6,2,3
PALLAPIZZA,BILBAO,2025-02-05,2025,6,2,9
PALLAPIZZA,BURGOS,2025-02-05,2025,6,2,4
PALLAPIZZA,VITORIA,2025-02-05,2025,6,2,2
PALLAPIZZA,ZARAGOZA,2025-02-05,2025,6,2,3
PALLAPIZZA,PAMPLONA,2025-02-06,2025,6,3,10
PALLAPIZZA,BILBAO,2025-02-06,2025,6,3,7
PALLAPIZZA,BURGOS,2025-02-06,2025,6,3,2
PALLAPIZZA,VITORIA,2025-02-06,2025,6,3,8
PALLAPIZZA,ZARAGOZA,2025-02-06,2025,6,3,0
PALLAPIZZA,PAMPLONA,2025-02-07,2025,6,4,1
PALLAPIZZA,BILBAO,2025-02-07,2025,6,4,4
PALLAPIZZA,BURGOS,2025-02-07,2025,6,4,0
PALLAPIZZA,VITORIA,2025-02-07,2025,6,4,6
PALLAPIZZA,ZARAGOZA,2025-02-07,2025,6,4,10
PALLAPIZZA,PAMPLONA,2025-02-08,2025,6,5,6
PALLAPIZZA,BILBAO,2025-02-08,2025,6,5,0
PALLAPIZZA,BURGOS,2025-02-08,2025,6,5,12
PALLAPIZZA,VITORIA,2025-02-08,2025,6,5,17
PALLAPIZZA,ZARAGOZA,2025-02-08,2025,6,5,5
PALLAPIZZA,PAMPLONA,2025-02-09,2025,6,6,17
PALLAPIZZA,BILBAO,2025-02-09,2025,6,6,13
PALLAPIZZA,BURGOS,2025-02-09,2025,6,6,8
PALLAPIZZA,VITORIA,2025-02-09,2025,6,6,1
PALLAPIZZA,ZARAGOZA,2025-02-09,2025,6,6,17
PALLAPIZZA,PAMPLONA,2025-02-10,2025,7,0,2
PALLAPIZZA,BILBAO,2025-02-10,2025,7,0,8
PALLAPIZZA,BURGOS,2025-02-10,2025,7,0,9
PALLAPIZZA,VITORIA,2025-02-10,2025,7,0,5
PALLAPIZZA,ZARAGOZA,2025-02-10,2025,7,0,3
PALLAPIZZA,PAMPLONA,2025-02-11,2025,7,1,6
PALLAPIZZA,BILBAO,2025-02-11,2025,7,1,9
PALLAPIZZA,BURGOS,2025-02-11,2025,7,1,4
PALLAPIZZA,VITORIA,2025-02-11,2025,7,1,7
PALLAPIZZA,ZARAGOZA,2025-02-11,2025,7,1,4
PALLAPIZZA,PAMPLONA,2025-02-12,2025,7,2,1
PALLAPIZZA,BILBAO,2025-02-12,2025,7,2,6
PALLAPIZZA,BURGOS,2025-02-12,2025,7,2,2
PALLAPIZZA,VITORIA,2025-02-12,2025,7,2,9
PALLAPIZZA,ZARAGOZA,2025-02-12,2025,7,2,1
PALLAPIZZA,PAMPLONA,2025-02-13,2025,7,3,10
PALLAPIZZA,BILBAO,2025-02-13,2025,7,3,0
PALLAPIZZA,BURGOS,2025-02-13,2025,7,3,4
PALLAPIZZA,VITORIA,2025-02-13,2025,7,3,8
PALLAPIZZA,ZARAGOZA,2025-02-13,2025,7,3,2
PALLAPIZZA,PAMPLONA,2025-02-14,2025,7,4,10
PALLAPIZZA,BILBAO,2025-02-14,2025,7,4,19
PALLAPIZZA,BURGOS,2025-02-14,2025,7,4,9
PALLAPIZZA,VITORIA,2025-02-14,2025,7,4,0
PALLAPIZZA,ZARAGOZA,2025-02-14,2025,7,4,10
PALLAPIZZA,PAMPLONA,2025-02-15,2025,7,5,12
PALLAPIZZA,BILBAO,2025-02-15,2025,7,5,11
PALLAPIZZA,BURGOS,2025-02-15,2025,7,5,7
PALLAPIZZA,VITORIA,2025-02-15,2025,7,5,5
PALLAPIZZA,ZARAGOZA,2025-02-15,2025,7,5,14
PALLAPIZZA,PAMPLONA,2025-02-16,2025,7,6,4
PALLAPIZZA,BILBAO,2025-02-16,2025,7,6,3
PALLAPIZZA,BURGOS,2025-02-16,2025,7,6,3
PALLAPIZZA,VITORIA,2025-02-16,2025,7,6,14
PALLAPIZZA,ZARAGOZA,2025-02-16,2025,7,6,19
PALLAPIZZA,PAMPLONA,2025-02-17,2025,8,0,8
PALLAPIZZA,BILBAO,2025-02-17,2025,8,0,7
PALLAPIZZA,BURGOS,2025-02-17,2025,8,0,6
PALLAPIZZA,VITORIA,2025-02-17,2025,8,0,6
PALLAPIZZA,ZARAGOZA,2025-02-17,2025,8,0,7
PALLAPIZZA,PAMPLONA,2025-02-18,2025,8,1,3
PALLAPIZZA,BILBAO,2025-02-18,2025,8,1,0
PALLAPIZZA,BURGOS,2025-02-18,2025,8,1,10
PALLAPIZZA,VITORIA,2025-02-18,2025,8,1,9
PALLAPIZZA,ZARAGOZA,2025-02-18,2025,8,1,4
PALLAPIZZA,PAMPLONA,2025-02-19,2025,8,2,3
PALLAPIZZA,BILBAO,2025-02-19,2025,8,2,6
PALLAPIZZA,BURGOS,2025-02-19,2025,8,2,0
PALLAPIZZA,VITORIA,2025-02-19,2025,8,2,0
PALLAPIZZA,ZARAGOZA,2025-02-19,2025,8,2,9
PALLAPIZZA,PAMPLONA,2025-02-20,2025,8,3,9
PALLAPIZZA,BILBAO,2025-02-20,2025,8,3,6
PALLAPIZZA,BURGOS,2025-02-20,2025,8,3,4
PALLAPIZZA,VITORIA,2025-02-20,2025,8,3,6
PALLAPIZZA,ZARAGOZA,2025-02-20,2025,8,3,10
PALLAPIZZA,PAMPLONA,2025-02-21,2025,8,4,7
PALLAPIZZA,BILBAO,2025-02-21,2025,8,4,11
PALLAPIZZA,BURGOS,2025-02-21,2025,8,4,6
PALLAPIZZA,VITORIA,2025-02-21,2025,8,4,11
PALLAPIZZA,ZARAGOZA,2025-02-21,2025,8,4,16
PALLAPIZZA,PAMPLONA,2025-02-22,2025,8,5,0
PALLAPIZZA,BILBAO,2025-02-22,2025,8,5,14
PALLAPIZZA,BURGOS,2025-02-22,2025,8,5,9
PALLAPIZZA,VITORIA,2025-02-22,2025,8,5,4
PALLAPIZZA,ZARAGOZA,2025-02-22,2025,8,5,11
PALLAPIZZA,PAMPLONA,2025-02-23,2025,8,6,3
PALLAPIZZA,BILBAO,2025-02-23,2025,8,6,19
PALLAPIZZA,BURGOS,2025-02-23,2025,8,6,5
PALLAPIZZA,VITORIA,2025-02-23,2025,8,6,11
PALLAPIZZA,ZARAGOZA,2025-02-23,2025,8,6,7
PALLAPIZZA,PAMPLONA,2025-02-24,2025,9,0,5
PALLAPIZZA,BILBAO,2025-02-24,2025,9,0,8
PALLAPIZZA,BURGOS,2025-02-24,2025,9,0,5
PALLAPIZZA,VITORIA,2025-02-24,2025,9,0,5
PALLAPIZZA,ZARAGOZA,2025-02-24,2025,9,0,6
PALLAPIZZA,PAMPLONA,2025-02-25,2025,9,1,6
PALLAPIZZA,BILBAO,2025-02-25,2025,9,1,1
PALLAPIZZA,BURGOS,2025-02-25,2025,9,1,10
PALLAPIZZA,VITORIA,2025-02-25,2025,9,1,7
PALLAPIZZA,ZARAGOZA,2025-02-25,2025,9,1,0
PALLAPIZZA,PAMPLONA,2025-02-26,2025,9,2,4
PALLAPIZZA,BILBAO,2025-02-26,2025,9,2,10
PALLAPIZZA,BURGOS,2025-02-26,2025,9,2,4
PALLAPIZZA,VITORIA,2025-02-26,2025,9,2,10
