p_company_name,p_venue_name,date,p_year,p_week_number,weekday,product_code,product_name,stock,capacity
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,PROD_3,Tomate triturado,99,183
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,PROD_4,Harina de trigo,66,139
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,PROD_5,Cerveza Mahou,86,180
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,PROD_6,Jamón ibérico,76,141
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,PROD_7,Champiñones,45,143
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,PROD_8,Pimientos asados,112,168
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,PROD_9,Aceite de oliva virgen extra,89,133
PALLAPIZZA,VITORIA,2025-01-06,2025,2,0,PROD_10,Anchoas,81,149
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_1,Mozzarella,117,166
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_2,Aceitunas,79,136
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_3,Tomate triturado,131,183
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_4,Harina de trigo,60,139
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_5,Cerveza Mahou,80,180
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_6,Jamón ibérico,77,141
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_7,Champiñones,100,143
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_8,Pimientos asados,83,168
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_9,Aceite de oliva virgen extra,63,133
PALLAPIZZA,ZARAGOZA,2025-01-06,2025,2,0,PROD_10,Anchoas,100,149
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_1,Mozzarella,142,166
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_2,Aceitunas,112,136
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_3,Tomate triturado,166,183
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_4,Harina de trigo,135,139
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_5,Cerveza Mahou,174,180
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_6,Jamón ibérico,119,141
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_7,Champiñones,142,143
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_8,Pimientos asados,137,168
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_9,Aceite de oliva virgen extra,130,133
PALLAPIZZA,PAMPLONA,2025-01-07,2025,2,1,PROD_10,Anchoas,126,149
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_1,Mozzarella,145,166
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_2,Aceitunas,115,136
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_3,Tomate triturado,156,183
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_4,Harina de trigo,130,139
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_5,Cerveza Mahou,157,180
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_6,Jamón ibérico,112,141
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_7,Champiñones,115,143
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_8,Pimientos asados,161,168
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_9,Aceite de oliva virgen extra,115,133
PALLAPIZZA,BILBAO,2025-01-07,2025,2,1,PROD_10,Anchoas,123,149
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_1,Mozzarella,161,166
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_2,Aceitunas,113,136
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_3,Tomate triturado,182,183
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_4,Harina de trigo,136,139
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_5,Cerveza Mahou,152,180
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_6,Jamón ibérico,130,141
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_7,Champiñones,128,143
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_8,Pimientos asados,141,168
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_9,Aceite de oliva virgen extra,111,133
PALLAPIZZA,BURGOS,2025-01-07,2025,2,1,PROD_10,Anchoas,149,149
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_1,Mozzarella,146,166
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_2,Aceitunas,115,136
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_3,Tomate triturado,181,183
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_4,Harina de trigo,125,139
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_5,Cerveza Mahou,147,180
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_6,Jamón ibérico,116,141
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_7,Champiñones,131,143
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_8,Pimientos asados,142,168
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_9,Aceite de oliva virgen extra,114,133
PALLAPIZZA,VITORIA,2025-01-07,2025,2,1,PROD_10,Anchoas,128,149
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_1,Mozzarella,150,166
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_2,Aceitunas,128,136
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_3,Tomate triturado,177,183
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_4,Harina de trigo,112,139
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_5,Cerveza Mahou,151,180
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_6,Jamón ibérico,116,141
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_7,Champiñones,131,143
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_8,Pimientos asados,144,168
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,ZARAGOZA,2025-01-07,2025,2,1,PROD_10,Anchoas,126,149
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_1,Mozzarella,142,166
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_2,Aceitunas,110,136
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_3,Tomate triturado,165,183
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_4,Harina de trigo,134,139
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_5,Cerveza Mahou,173,180
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_6,Jamón ibérico,118,141
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_7,Champiñones,140,143
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_8,Pimientos asados,137,168
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_9,Aceite de oliva virgen extra,128,133
PALLAPIZZA,PAMPLONA,2025-01-08,2025,2,2,PROD_10,Anchoas,126,149
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_1,Mozzarella,145,166
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_2,Aceitunas,114,136
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_3,Tomate triturado,155,183
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_4,Harina de trigo,129,139
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_5,Cerveza Mahou,157,180
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_6,Jamón ibérico,112,141
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_7,Champiñones,114,143
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_8,Pimientos asados,161,168
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_9,Aceite de oliva virgen extra,114,133
PALLAPIZZA,BILBAO,2025-01-08,2025,2,2,PROD_10,Anchoas,122,149
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_1,Mozzarella,160,166
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_2,Aceitunas,112,136
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_3,Tomate triturado,182,183
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_4,Harina de trigo,135,139
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_5,Cerveza Mahou,151,180
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_6,Jamón ibérico,130,141
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_7,Champiñones,127,143
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_8,Pimientos asados,141,168
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_9,Aceite de oliva virgen extra,111,133
PALLAPIZZA,BURGOS,2025-01-08,2025,2,2,PROD_10,Anchoas,148,149
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_1,Mozzarella,145,166
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_2,Aceitunas,113,136
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_3,Tomate triturado,180,183
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_4,Harina de trigo,125,139
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_5,Cerveza Mahou,147,180
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_6,Jamón ibérico,115,141
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_7,Champiñones,131,143
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_8,Pimientos asados,142,168
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_9,Aceite de oliva virgen extra,114,133
PALLAPIZZA,VITORIA,2025-01-08,2025,2,2,PROD_10,Anchoas,128,149
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_1,Mozzarella,149,166
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_2,Aceitunas,128,136
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_3,Tomate triturado,177,183
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_4,Harina de trigo,112,139
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_5,Cerveza Mahou,150,180
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_6,Jamón ibérico,116,141
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_7,Champiñones,130,143
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_8,Pimientos asados,144,168
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,ZARAGOZA,2025-01-08,2025,2,2,PROD_10,Anchoas,124,149
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_1,Mozzarella,140,166
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_2,Aceitunas,109,136
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_3,Tomate triturado,163,183
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_4,Harina de trigo,133,139
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_5,Cerveza Mahou,173,180
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_6,Jamón ibérico,117,141
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_7,Champiñones,138,143
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_8,Pimientos asados,135,168
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_9,Aceite de oliva virgen extra,127,133
PALLAPIZZA,PAMPLONA,2025-01-09,2025,2,3,PROD_10,Anchoas,124,149
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_1,Mozzarella,143,166
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_2,Aceitunas,113,136
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_3,Tomate triturado,154,183
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_4,Harina de trigo,128,139
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_5,Cerveza Mahou,155,180
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_6,Jamón ibérico,111,141
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_7,Champiñones,113,143
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_8,Pimientos asados,160,168
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_9,Aceite de oliva virgen extra,113,133
PALLAPIZZA,BILBAO,2025-01-09,2025,2,3,PROD_10,Anchoas,121,149
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_1,Mozzarella,159,166
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_2,Aceitunas,111,136
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_3,Tomate triturado,181,183
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_4,Harina de trigo,134,139
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_5,Cerveza Mahou,150,180
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_6,Jamón ibérico,128,141
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_7,Champiñones,125,143
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_8,Pimientos asados,139,168
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_9,Aceite de oliva virgen extra,110,133
PALLAPIZZA,BURGOS,2025-01-09,2025,2,3,PROD_10,Anchoas,148,149
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_1,Mozzarella,144,166
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_2,Aceitunas,112,136
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_3,Tomate triturado,179,183
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_4,Harina de trigo,124,139
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_5,Cerveza Mahou,146,180
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_6,Jamón ibérico,115,141
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_7,Champiñones,130,143
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_8,Pimientos asados,141,168
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_9,Aceite de oliva virgen extra,111,133
PALLAPIZZA,VITORIA,2025-01-09,2025,2,3,PROD_10,Anchoas,127,149
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_1,Mozzarella,148,166
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_2,Aceitunas,127,136
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_3,Tomate triturado,175,183
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_4,Harina de trigo,112,139
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_5,Cerveza Mahou,148,180
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_6,Jamón ibérico,114,141
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_7,Champiñones,128,143
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_8,Pimientos asados,142,168
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_9,Aceite de oliva virgen extra,106,133
PALLAPIZZA,ZARAGOZA,2025-01-09,2025,2,3,PROD_10,Anchoas,122,149
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_1,Mozzarella,137,166
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_2,Aceitunas,107,136
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_3,Tomate triturado,160,183
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_4,Harina de trigo,131,139
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_5,Cerveza Mahou,171,180
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_6,Jamón ibérico,115,141
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_7,Champiñones,135,143
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_8,Pimientos asados,133,168
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_9,Aceite de oliva virgen extra,125,133
PALLAPIZZA,PAMPLONA,2025-01-10,2025,2,4,PROD_10,Anchoas,122,149
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_1,Mozzarella,140,166
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_2,Aceitunas,111,136
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_3,Tomate triturado,152,183
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_4,Harina de trigo,125,139
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_5,Cerveza Mahou,153,180
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_6,Jamón ibérico,108,141
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_7,Champiñones,110,143
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_8,Pimientos asados,157,168
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_9,Aceite de oliva virgen extra,110,133
PALLAPIZZA,BILBAO,2025-01-10,2025,2,4,PROD_10,Anchoas,119,149
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_1,Mozzarella,156,166
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_2,Aceitunas,109,136
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_3,Tomate triturado,179,183
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_4,Harina de trigo,132,139
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_5,Cerveza Mahou,148,180
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_6,Jamón ibérico,125,141
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_7,Champiñones,122,143
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_8,Pimientos asados,137,168
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,BURGOS,2025-01-10,2025,2,4,PROD_10,Anchoas,145,149
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_1,Mozzarella,141,166
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_2,Aceitunas,108,136
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_3,Tomate triturado,178,183
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_4,Harina de trigo,121,139
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_5,Cerveza Mahou,144,180
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_6,Jamón ibérico,112,141
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_7,Champiñones,127,143
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_8,Pimientos asados,138,168
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_9,Aceite de oliva virgen extra,109,133
PALLAPIZZA,VITORIA,2025-01-10,2025,2,4,PROD_10,Anchoas,124,149
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_1,Mozzarella,144,166
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_2,Aceitunas,124,136
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_3,Tomate triturado,172,183
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_4,Harina de trigo,108,139
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_5,Cerveza Mahou,144,180
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_6,Jamón ibérico,111,141
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_7,Champiñones,126,143
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_8,Pimientos asados,140,168
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_9,Aceite de oliva virgen extra,104,133
PALLAPIZZA,ZARAGOZA,2025-01-10,2025,2,4,PROD_10,Anchoas,120,149
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_1,Mozzarella,134,166
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_2,Aceitunas,102,136
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_3,Tomate triturado,158,183
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_4,Harina de trigo,128,139
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_5,Cerveza Mahou,166,180
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_6,Jamón ibérico,112,141
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_7,Champiñones,131,143
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_8,Pimientos asados,128,168
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_9,Aceite de oliva virgen extra,121,133
PALLAPIZZA,PAMPLONA,2025-01-11,2025,2,5,PROD_10,Anchoas,117,149
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_1,Mozzarella,136,166
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_2,Aceitunas,107,136
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_3,Tomate triturado,149,183
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_4,Harina de trigo,121,139
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_5,Cerveza Mahou,150,180
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_6,Jamón ibérico,104,141
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_7,Champiñones,107,143
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_8,Pimientos asados,153,168
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,BILBAO,2025-01-11,2025,2,5,PROD_10,Anchoas,115,149
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_1,Mozzarella,153,166
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_2,Aceitunas,106,136
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_3,Tomate triturado,176,183
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_4,Harina de trigo,129,139
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_5,Cerveza Mahou,145,180
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_6,Jamón ibérico,121,141
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_7,Champiñones,119,143
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_8,Pimientos asados,134,168
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_9,Aceite de oliva virgen extra,105,133
PALLAPIZZA,BURGOS,2025-01-11,2025,2,5,PROD_10,Anchoas,142,149
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_1,Mozzarella,136,166
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_2,Aceitunas,105,136
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_3,Tomate triturado,174,183
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_4,Harina de trigo,117,139
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_5,Cerveza Mahou,141,180
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_6,Jamón ibérico,109,141
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_7,Champiñones,124,143
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_8,Pimientos asados,135,168
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_9,Aceite de oliva virgen extra,106,133
PALLAPIZZA,VITORIA,2025-01-11,2025,2,5,PROD_10,Anchoas,120,149
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_1,Mozzarella,141,166
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_2,Aceitunas,120,136
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_3,Tomate triturado,169,183
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_4,Harina de trigo,106,139
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_5,Cerveza Mahou,141,180
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_6,Jamón ibérico,106,141
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_7,Champiñones,124,143
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_8,Pimientos asados,136,168
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_9,Aceite de oliva virgen extra,100,133
PALLAPIZZA,ZARAGOZA,2025-01-11,2025,2,5,PROD_10,Anchoas,117,149
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_1,Mozzarella,132,166
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_2,Aceitunas,100,136
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_3,Tomate triturado,156,183
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_4,Harina de trigo,125,139
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_5,Cerveza Mahou,164,180
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_6,Jamón ibérico,109,141
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_7,Champiñones,128,143
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_8,Pimientos asados,125,168
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_9,Aceite de oliva virgen extra,118,133
PALLAPIZZA,PAMPLONA,2025-01-12,2025,2,6,PROD_10,Anchoas,114,149
PALLAPIZZA,BILBAO,2025-01-12,2025,2,6,PROD_1,Mozzarella,133,166
PALLAPIZZA,BILBAO,2025-01-12,2025,2,6,PROD_2,Aceitunas,103,136
PALLAPIZZA,BILBAO,2025-01-12,2025,2,6,PROD_3,Tomate triturado,146,183
PALLAPIZZA,BILBAO,2025-01-12,2025,2,6,PROD_4,Harina de trigo,118,139
